"Designator","Footprint","Mid X","Mid Y","Ref X","Ref Y","Pad X","Pad Y","Layer","Rotation","Comment"
"C10_4","SMD_0603_CAPC1608X80N","-23mm","11.25mm","-23mm","11.25mm","-23.8mm","11.25mm","T","360.00","470nF"
"C10_3","SMD_0603_CAPC1608X80N","-13.75mm","27mm","-13.75mm","27mm","-13.75mm","26.2mm","T","90.00","470nF"
"C10_2","SMD_0603_CAPC1608X80N","-23mm","51.25mm","-23mm","51.25mm","-23.8mm","51.25mm","T","360.00","470nF"
"C10_1","SMD_0603_CAPC1608X80N","-23mm","71.25mm","-23mm","71.25mm","-23.8mm","71.25mm","T","360.00","470nF"
"C9_16","SMD_0603_CAPC1608X80N","-67mm","77.25mm","-67mm","77.25mm","-66.2mm","77.25mm","T","180.00","470nF"
"C9_15","SMD_0603_CAPC1608X80N","-67mm","54.25mm","-67mm","54.25mm","-66.2mm","54.25mm","T","180.00","470nF"
"C9_14","SMD_0603_CAPC1608X80N","-84.75mm","34.25mm","-84.75mm","34.25mm","-85.55mm","34.25mm","T","360.00","470nF"
"C9_13","SMD_0603_CAPC1608X80N","-67mm","11.25mm","-67mm","11.25mm","-66.2mm","11.25mm","T","180.00","470nF"
"C9_12","SMD_0603_CAPC1608X80N","-63mm","18.75mm","-63mm","18.75mm","-63.8mm","18.75mm","T","360.00","470nF"
"C9_11","SMD_0603_CAPC1608X80N","-53.75mm","27mm","-53.75mm","27mm","-53.75mm","26.2mm","T","90.00","470nF"
"C9_10","SMD_0603_CAPC1608X80N","-52.25mm","63mm","-52.25mm","63mm","-52.25mm","63.8mm","T","270.00","470nF"
"C9_9","SMD_0603_CAPC1608X80N","-47mm","71.25mm","-47mm","71.25mm","-46.2mm","71.25mm","T","180.00","470nF"
"C9_8","SMD_0603_CAPC1608X80N","-27mm","77.25mm","-27mm","77.25mm","-26.2mm","77.25mm","T","180.00","470nF"
"C9_7","SMD_0603_CAPC1608X80N","-27mm","51.25mm","-27mm","51.25mm","-26.2mm","51.25mm","T","180.00","470nF"
"C9_6","SMD_0603_CAPC1608X80N","-27mm","31.25mm","-27mm","31.25mm","-26.2mm","31.25mm","T","180.00","470nF"
"C9_5","SMD_0603_CAPC1608X80N","-27mm","11.25mm","-27mm","11.25mm","-26.2mm","11.25mm","T","180.00","470nF"
"C9_4","SMD_0603_CAPC1608X80N","-5mm","11.75mm","-5mm","11.75mm","-4.2mm","11.75mm","T","180.00","470nF"
"C9_3","SMD_0603_CAPC1608X80N","-12.25mm","27mm","-12.25mm","27mm","-12.25mm","26.2mm","T","90.00","470nF"
"C9_2","SMD_0603_CAPC1608X80N","-5mm","51.75mm","-5mm","51.75mm","-4.2mm","51.75mm","T","180.00","470nF"
"C9_1","SMD_0603_CAPC1608X80N","-23mm","72.75mm","-23mm","72.75mm","-23.8mm","72.75mm","T","360.00","470nF"
"C8_16","SMD_0603_CAPC1608X80N","-84.75mm","78.25mm","-84.75mm","78.25mm","-85.55mm","78.25mm","T","360.00","470nF"
"C8_15","SMD_0603_CAPC1608X80N","-67mm","55.75mm","-67mm","55.75mm","-66.2mm","55.75mm","T","180.00","470nF"
"C8_14","SMD_0603_CAPC1608X80N","-84.75mm","35.75mm","-84.75mm","35.75mm","-85.55mm","35.75mm","T","360.00","470nF"
"C8_13","SMD_0603_CAPC1608X80N","-67mm","12.75mm","-67mm","12.75mm","-66.2mm","12.75mm","T","180.00","470nF"
"C8_12","SMD_0603_CAPC1608X80N","-63mm","17.25mm","-63mm","17.25mm","-63.8mm","17.25mm","T","360.00","470nF"
"C8_11","SMD_0603_CAPC1608X80N","-52.25mm","27mm","-52.25mm","27mm","-52.25mm","26.2mm","T","90.00","470nF"
"C8_10","SMD_0603_CAPC1608X80N","-53.75mm","47mm","-53.75mm","47mm","-53.75mm","46.2mm","T","90.00","470nF"
"C8_9","SMD_0603_CAPC1608X80N","-47mm","72.75mm","-47mm","72.75mm","-46.2mm","72.75mm","T","180.00","470nF"
"C8_8","SMD_0603_CAPC1608X80N","-27mm","72.75mm","-27mm","72.75mm","-26.2mm","72.75mm","T","180.00","470nF"
"C8_7","SMD_0603_CAPC1608X80N","-27mm","52.75mm","-27mm","52.75mm","-26.2mm","52.75mm","T","180.00","470nF"
"C8_6","SMD_0603_CAPC1608X80N","-27mm","32.75mm","-27mm","32.75mm","-26.2mm","32.75mm","T","180.00","470nF"
"C8_5","SMD_0603_CAPC1608X80N","-27mm","12.75mm","-27mm","12.75mm","-26.2mm","12.75mm","T","180.00","470nF"
"C8_4","SMD_0603_CAPC1608X80N","-5mm","14.25mm","-5mm","14.25mm","-4.2mm","14.25mm","T","180.00","470nF"
"C8_3","SMD_0603_CAPC1608X80N","-23mm","38.75mm","-23mm","38.75mm","-23.8mm","38.75mm","T","360.00","470nF"
"C8_2","SMD_0603_CAPC1608X80N","-5mm","54.25mm","-5mm","54.25mm","-4.2mm","54.25mm","T","180.00","470nF"
"C8_1","SMD_0603_CAPC1608X80N","-23mm","78.75mm","-23mm","78.75mm","-23.8mm","78.75mm","T","360.00","470nF"
"C7_16","SMD_0603_CAPC1608X80N","-84.75mm","75.75mm","-84.75mm","75.75mm","-85.55mm","75.75mm","T","360.00","470nF"
"C7_15","SMD_0603_CAPC1608X80N","-67mm","57.25mm","-67mm","57.25mm","-66.2mm","57.25mm","T","180.00","470nF"
"C7_14","SMD_0603_CAPC1608X80N","-84.75mm","38.25mm","-84.75mm","38.25mm","-85.55mm","38.25mm","T","360.00","470nF"
"C7_13","SMD_0603_CAPC1608X80N","-67mm","14.25mm","-67mm","14.25mm","-66.2mm","14.25mm","T","180.00","470nF"
"C7_12","SMD_0603_CAPC1608X80N","-63mm","15.75mm","-63mm","15.75mm","-63.8mm","15.75mm","T","360.00","470nF"
"C7_11","SMD_0603_CAPC1608X80N","-52.25mm","43mm","-52.25mm","43mm","-52.25mm","43.8mm","T","270.00","470nF"
"C7_10","SMD_0603_CAPC1608X80N","-52.25mm","47mm","-52.25mm","47mm","-52.25mm","46.2mm","T","90.00","470nF"
"C7_9","SMD_0603_CAPC1608X80N","-47mm","74.25mm","-47mm","74.25mm","-46.2mm","74.25mm","T","180.00","470nF"
"C7_8","SMD_0603_CAPC1608X80N","-27mm","74.25mm","-27mm","74.25mm","-26.2mm","74.25mm","T","180.00","470nF"
"C7_7","SMD_0603_CAPC1608X80N","-27mm","54.25mm","-27mm","54.25mm","-26.2mm","54.25mm","T","180.00","470nF"
"C7_6","SMD_0603_CAPC1608X80N","-27mm","34.25mm","-27mm","34.25mm","-26.2mm","34.25mm","T","180.00","470nF"
"C7_5","SMD_0603_CAPC1608X80N","-27mm","14.25mm","-27mm","14.25mm","-26.2mm","14.25mm","T","180.00","470nF"
"C7_4","SMD_0603_CAPC1608X80N","-5mm","15.75mm","-5mm","15.75mm","-4.2mm","15.75mm","T","180.00","470nF"
"C7_3","SMD_0603_CAPC1608X80N","-23mm","37.25mm","-23mm","37.25mm","-23.8mm","37.25mm","T","360.00","470nF"
"C7_2","SMD_0603_CAPC1608X80N","-5mm","55.75mm","-5mm","55.75mm","-4.2mm","55.75mm","T","180.00","470nF"
"C7_1","SMD_0603_CAPC1608X80N","-23mm","77.25mm","-23mm","77.25mm","-23.8mm","77.25mm","T","360.00","470nF"
"C6_16","SMD_0603_CAPC1608X80N","-84.75mm","74.25mm","-84.75mm","74.25mm","-85.55mm","74.25mm","T","360.00","470nF"
"C6_15","SMD_0603_CAPC1608X80N","-67mm","58.75mm","-67mm","58.75mm","-66.2mm","58.75mm","T","180.00","470nF"
"C6_14","SMD_0603_CAPC1608X80N","-84.75mm","31.75mm","-84.75mm","31.75mm","-85.55mm","31.75mm","T","360.00","470nF"
"C6_13","SMD_0603_CAPC1608X80N","-67mm","15.75mm","-67mm","15.75mm","-66.2mm","15.75mm","T","180.00","470nF"
"C6_12","SMD_0603_CAPC1608X80N","-63mm","14.25mm","-63mm","14.25mm","-63.8mm","14.25mm","T","360.00","470nF"
"C6_11","SMD_0603_CAPC1608X80N","-53.75mm","43mm","-53.75mm","43mm","-53.75mm","43.8mm","T","270.00","470nF"
"C6_10","SMD_0603_CAPC1608X80N","-53.75mm","63mm","-53.75mm","63mm","-53.75mm","63.8mm","T","270.00","470nF"
"C6_9","SMD_0603_CAPC1608X80N","-47mm","75.75mm","-47mm","75.75mm","-46.2mm","75.75mm","T","180.00","470nF"
"C6_8","SMD_0603_CAPC1608X80N","-27mm","75.75mm","-27mm","75.75mm","-26.2mm","75.75mm","T","180.00","470nF"
"C6_7","SMD_0603_CAPC1608X80N","-27mm","55.75mm","-27mm","55.75mm","-26.2mm","55.75mm","T","180.00","470nF"
"C6_6","SMD_0603_CAPC1608X80N","-27mm","35.75mm","-27mm","35.75mm","-26.2mm","35.75mm","T","180.00","470nF"
"C6_5","SMD_0603_CAPC1608X80N","-27mm","15.75mm","-27mm","15.75mm","-26.2mm","15.75mm","T","180.00","470nF"
"C6_4","SMD_0603_CAPC1608X80N","-5mm","18.25mm","-5mm","18.25mm","-4.2mm","18.25mm","T","180.00","470nF"
"C6_3","SMD_0603_CAPC1608X80N","-23mm","34.25mm","-23mm","34.25mm","-23.8mm","34.25mm","T","360.00","470nF"
"C6_2","SMD_0603_CAPC1608X80N","-5mm","58.25mm","-5mm","58.25mm","-4.2mm","58.25mm","T","180.00","470nF"
"C6_1","SMD_0603_CAPC1608X80N","-23mm","75.75mm","-23mm","75.75mm","-23.8mm","75.75mm","T","360.00","470nF"
"C5_16","SMD_0603_CAPC1608X80N","-84.75mm","71.75mm","-84.75mm","71.75mm","-85.55mm","71.75mm","T","360.00","470nF"
"C5_15","SMD_0603_CAPC1608X80N","-67mm","51.25mm","-67mm","51.25mm","-66.2mm","51.25mm","T","180.00","470nF"
"C5_14","SMD_0603_CAPC1608X80N","-84.75mm","30.25mm","-84.75mm","30.25mm","-85.55mm","30.25mm","T","360.00","470nF"
"C5_13","SMD_0603_CAPC1608X80N","-67mm","17.25mm","-67mm","17.25mm","-66.2mm","17.25mm","T","180.00","470nF"
"C5_12","SMD_0603_CAPC1608X80N","-63mm","11.25mm","-63mm","11.25mm","-63.8mm","11.25mm","T","360.00","470nF"
"C5_11","SMD_0603_CAPC1608X80N","-63mm","38.75mm","-63mm","38.75mm","-63.8mm","38.75mm","T","360.00","470nF"
"C5_10","SMD_0603_CAPC1608X80N","-47mm","51.25mm","-47mm","51.25mm","-46.2mm","51.25mm","T","180.00","470nF"
"C5_9","SMD_0603_CAPC1608X80N","-47mm","77.25mm","-47mm","77.25mm","-46.2mm","77.25mm","T","180.00","470nF"
"C5_8","SMD_0603_CAPC1608X80N","-27mm","71.25mm","-27mm","71.25mm","-26.2mm","71.25mm","T","180.00","470nF"
"C5_7","SMD_0603_CAPC1608X80N","-27mm","57.25mm","-27mm","57.25mm","-26.2mm","57.25mm","T","180.00","470nF"
"C5_6","SMD_0603_CAPC1608X80N","-27mm","37.25mm","-27mm","37.25mm","-26.2mm","37.25mm","T","180.00","470nF"
"C5_5","SMD_0603_CAPC1608X80N","-27mm","17.25mm","-27mm","17.25mm","-26.2mm","17.25mm","T","180.00","470nF"
"C5_4","SMD_0603_CAPC1608X80N","-12.25mm","7mm","-12.25mm","7mm","-12.25mm","6.2mm","T","90.00","470nF"
"C5_3","SMD_0603_CAPC1608X80N","-23mm","32.75mm","-23mm","32.75mm","-23.8mm","32.75mm","T","360.00","470nF"
"C5_2","SMD_0603_CAPC1608X80N","-5mm","59.75mm","-5mm","59.75mm","-4.2mm","59.75mm","T","180.00","470nF"
"C5_1","SMD_0603_CAPC1608X80N","-23mm","74.25mm","-23mm","74.25mm","-23.8mm","74.25mm","T","360.00","470nF"
"C4_16","SMD_0603_CAPC1608X80N","-84.75mm","70.25mm","-84.75mm","70.25mm","-85.55mm","70.25mm","T","360.00","470nF"
"C4_15","SMD_0603_CAPC1608X80N","-67mm","52.75mm","-67mm","52.75mm","-66.2mm","52.75mm","T","180.00","470nF"
"C4_14","SMD_0603_CAPC1608X80N","-67mm","38.75mm","-67mm","38.75mm","-66.2mm","38.75mm","T","180.00","470nF"
"C4_13","SMD_0603_CAPC1608X80N","-67mm","18.75mm","-67mm","18.75mm","-66.2mm","18.75mm","T","180.00","470nF"
"C4_12","SMD_0603_CAPC1608X80N","-63mm","12.75mm","-63mm","12.75mm","-63.8mm","12.75mm","T","360.00","470nF"
"C4_11","SMD_0603_CAPC1608X80N","-47mm","31.25mm","-47mm","31.25mm","-46.2mm","31.25mm","T","180.00","470nF"
"C4_10","SMD_0603_CAPC1608X80N","-63mm","58.75mm","-63mm","58.75mm","-63.8mm","58.75mm","T","360.00","470nF"
"C4_9","SMD_0603_CAPC1608X80N","-63mm","78.75mm","-63mm","78.75mm","-63.8mm","78.75mm","T","360.00","470nF"
"C4_8","SMD_0603_CAPC1608X80N","-27mm","78.75mm","-27mm","78.75mm","-26.2mm","78.75mm","T","180.00","470nF"
"C4_7","SMD_0603_CAPC1608X80N","-27mm","58.75mm","-27mm","58.75mm","-26.2mm","58.75mm","T","180.00","470nF"
"C4_6","SMD_0603_CAPC1608X80N","-27mm","38.75mm","-27mm","38.75mm","-26.2mm","38.75mm","T","180.00","470nF"
"C4_5","SMD_0603_CAPC1608X80N","-27mm","18.75mm","-27mm","18.75mm","-26.2mm","18.75mm","T","180.00","470nF"
"C4_4","SMD_0603_CAPC1608X80N","-5mm","19.75mm","-5mm","19.75mm","-4.2mm","19.75mm","T","180.00","470nF"
"C4_3","SMD_0603_CAPC1608X80N","-23mm","31.25mm","-23mm","31.25mm","-23.8mm","31.25mm","T","360.00","470nF"
"C4_2","SMD_0603_CAPC1608X80N","-23mm","58.75mm","-23mm","58.75mm","-23.8mm","58.75mm","T","360.00","470nF"
"C4_1","SMD_0603_CAPC1608X80N","-13.75mm","67mm","-13.75mm","67mm","-13.75mm","66.2mm","T","90.00","470nF"
"C3_16","SMD_0603_CAPC1608X80N","-67mm","72.75mm","-67mm","72.75mm","-66.2mm","72.75mm","T","180.00","470nF"
"C3_15","SMD_0603_CAPC1608X80N","-77.75mm","63mm","-77.75mm","63mm","-77.75mm","63.8mm","T","270.00","470nF"
"C3_14","SMD_0603_CAPC1608X80N","-76.25mm","43mm","-76.25mm","43mm","-76.25mm","43.8mm","T","270.00","470nF"
"C3_13","SMD_0603_CAPC1608X80N","-76.25mm","7mm","-76.25mm","7mm","-76.25mm","6.2mm","T","90.00","470nF"
"C3_12","SMD_0603_CAPC1608X80N","-47mm","14.25mm","-47mm","14.25mm","-46.2mm","14.25mm","T","180.00","470nF"
"C3_11","SMD_0603_CAPC1608X80N","-63mm","37.25mm","-63mm","37.25mm","-63.8mm","37.25mm","T","360.00","470nF"
"C3_10","SMD_0603_CAPC1608X80N","-47mm","52.75mm","-47mm","52.75mm","-46.2mm","52.75mm","T","180.00","470nF"
"C3_9","SMD_0603_CAPC1608X80N","-63mm","77.25mm","-63mm","77.25mm","-63.8mm","77.25mm","T","360.00","470nF"
"C3_8","SMD_0603_CAPC1608X80N","-43mm","78.75mm","-43mm","78.75mm","-43.8mm","78.75mm","T","360.00","470nF"
"C3_7","SMD_0603_CAPC1608X80N","-43mm","58.75mm","-43mm","58.75mm","-43.8mm","58.75mm","T","360.00","470nF"
"C3_6","SMD_0603_CAPC1608X80N","-37.75mm","27mm","-37.75mm","27mm","-37.75mm","26.2mm","T","90.00","470nF"
"C3_5","SMD_0603_CAPC1608X80N","-43mm","17.25mm","-43mm","17.25mm","-43.8mm","17.25mm","T","360.00","470nF"
"C3_4","SMD_0603_CAPC1608X80N","-5mm","10.25mm","-5mm","10.25mm","-4.2mm","10.25mm","T","180.00","470nF"
"C3_3","SMD_0603_CAPC1608X80N","-5mm","31.75mm","-5mm","31.75mm","-4.2mm","31.75mm","T","180.00","470nF"
"C3_2","SMD_0603_CAPC1608X80N","-23mm","57.25mm","-23mm","57.25mm","-23.8mm","57.25mm","T","360.00","470nF"
"C3_1","SMD_0603_CAPC1608X80N","-12.25mm","67mm","-12.25mm","67mm","-12.25mm","66.2mm","T","90.00","470nF"
"C2_16","SMD_0603_CAPC1608X80N","-67mm","74.25mm","-67mm","74.25mm","-66.2mm","74.25mm","T","180.00","470nF"
"C2_15","SMD_0603_CAPC1608X80N","-76.25mm","63mm","-76.25mm","63mm","-76.25mm","63.8mm","T","270.00","470nF"
"C2_14","SMD_0603_CAPC1608X80N","-77.75mm","43mm","-77.75mm","43mm","-77.75mm","43.8mm","T","270.00","470nF"
"C2_13","SMD_0603_CAPC1608X80N","-77.75mm","23mm","-77.75mm","23mm","-77.75mm","23.8mm","T","270.00","470nF"
"C2_12","SMD_0603_CAPC1608X80N","-47mm","12.75mm","-47mm","12.75mm","-46.2mm","12.75mm","T","180.00","470nF"
"C2_11","SMD_0603_CAPC1608X80N","-63mm","35.75mm","-63mm","35.75mm","-63.8mm","35.75mm","T","360.00","470nF"
"C2_10","SMD_0603_CAPC1608X80N","-47mm","54.25mm","-47mm","54.25mm","-46.2mm","54.25mm","T","180.00","470nF"
"C2_9","SMD_0603_CAPC1608X80N","-63mm","75.75mm","-63mm","75.75mm","-63.8mm","75.75mm","T","360.00","470nF"
"C2_8","SMD_0603_CAPC1608X80N","-43mm","77.25mm","-43mm","77.25mm","-43.8mm","77.25mm","T","360.00","470nF"
"C2_7","SMD_0603_CAPC1608X80N","-43mm","57.25mm","-43mm","57.25mm","-43.8mm","57.25mm","T","360.00","470nF"
"C2_6","SMD_0603_CAPC1608X80N","-36.25mm","27mm","-36.25mm","27mm","-36.25mm","26.2mm","T","90.00","470nF"
"C2_5","SMD_0603_CAPC1608X80N","-43mm","15.75mm","-43mm","15.75mm","-43.8mm","15.75mm","T","360.00","470nF"
"C2_4","SMD_0603_CAPC1608X80N","-13.75mm","7mm","-13.75mm","7mm","-13.75mm","6.2mm","T","90.00","470nF"
"C2_3","SMD_0603_CAPC1608X80N","-5mm","30.25mm","-5mm","30.25mm","-4.2mm","30.25mm","T","180.00","470nF"
